3809282 16384  2111 5 -inf 44
3940354 256  3424 5 -inf 52
3940356 4096  2433 8 -1 0
16290816 8239  2213 4.0 -inf -3.0
16286976 102  1011 4 -inf 5
16040960 765  0213 2 -inf -4
16024832 189  4233 2 -inf 10
16023872 525  3334 7 -inf 37
16023810 24  1102 8.0 -4.0 0.0
15778052 528  2414 8 -1 0
16290816 17022  2213 1 -inf -9
16286016 16443  1303 4 -inf 48
16286272 45  3334 6 -inf -4
16286210 48  3433 7.0 -inf 23.0
16286272 1040  0313 7.0 -inf 48.0
16286016 48  3344 7.0 -inf 48.0
16285953 80  1322 7.0 -inf 48.0
16289793 8  2213 8.0 -8.0 0.0
16285953 16  0102 8.0 -6.0 0.0
15778049 512  1304 8 -1 0
16548864 879  0102 0 -inf -2
16040960 4911  2021 0 -inf -2
11977728 4971  3031 0 -inf -2
9946112 12907  0213 3 -inf 3
9929984 16483  1312 3 -inf 5
9929728 20515  4233 4 -inf 16
9928768 16387  3132 4 -inf 33
9865280 524291  1102 5 -inf 14
9619520 16777219  4142 5 -inf 22
9587776 16777221  3334 8 -3 0
9587714 262144  0201 8 -1 0
8160384 16973  2313 3 -inf 10
8160256 649  1122 3 -inf 8
7902208 680  4233 5 -inf 30
7901248 16392  2011 5 -inf 31
3969088 16400  1112 5 -inf 32
3715136 262160  2221 6 -inf 39
3842112 512  1213 6 -inf 52
3834176 16384  1303 8 -1 0
12485632 25210  2122 0 -inf 2
12358656 17274  2223 1 -inf -1
12354688 826  2322 2 -inf 14
12358656 574  2233 2 -inf 21
12354624 822  3344 3 -inf -12
12354561 794  0102 3 -inf -1
11846657 790  1121 3 -inf -6
11715585 662  0213 5 -inf 3
11699457 146  4233 7 -inf 29
11698497 10  1324 8 -1 0
16547904 16901  3334 6 -inf 25
16547842 768  1122 6 -inf 29
16289794 16640  2011 6 -inf 31
12357634 8448  3433 6 -inf 31
12357696 16640  1112 6 -inf 38
12103744 768  0102 6 -inf 38
11595840 640  2213 8 -1 0
16286784 16667  2031 2 -inf 10
12158016 16923  4243 2 -inf 27
12157024 16925  3334 4 -inf 15
12156962 8728  1011 4 -inf 26
4030498 16920  1122 4 -inf 27
3772450 17168  2211 4 -inf 27
4030498 17160  1122 4 -inf 26
3772450 16920  2233 4 -inf 27
3768418 16916  3322 4 -inf 26
4030498 8976  1122 4 -inf 26
4030498 21008  1112 6 -inf 28
3776546 272  0102 6 -inf 37
3268642 528  1213 8 -5 0
3260706 520  1304 8 -3 0
3260466 4  0414 8 -1 0
24683520 599  4231 2 -inf 8
24748032 591  0102 2 -inf 14
24240128 622  3122 2 -inf 14
24178688 1614  2031 2 -inf 14
20049920 622  3132 2 -inf 16
19986432 630  4142 2 -inf 24
19954688 599  1213 2 -inf 33
19946752 567  1314 5 -inf 3
19946504 609  1404 5 -inf 33
19946512 35  3233 7 -inf 52
19944528 37  3334 8 -5 0
19944466 1  0001 8 -3 0
3691538 64  3444 8 -1 0
16290816 24701  2213 4.0 -inf -3.0
15778112 513  1304 8.0 -7.0 0.0
12358656 25274  4233 2 -inf 25
12357696 25110  2213 6.0 -inf -38.0
12353856 16402  1303 8.0 -10.0 0.0
12354112 4  0304 8.0 -8.0 0.0
12353616 256  1122 8 -1 0
12485632 24701  2122 0 -inf 4
12358656 24702  2213 4.0 -inf -14.0
12354816 51  4233 6 -inf 17
12353856 53  1314 8.0 -8.0 0.0
12353608 1025  3343 8 -1 0
24937472 19126  4233 4 -inf 8
24936512 788  1122 4.0 -inf 27.0
24678464 660  2011 4 -inf 29
20746304 900  1112 4 -inf 27
20492352 898  0102 4 -inf 36
19984448 402  0001 4 -inf 36
3731520 404  0100 4 -inf 36
19984448 408  0001 4.0 -inf 36.0
19984448 156  0010 4 -inf 36
11595840 154  1213 6 -inf 26
11587904 522  3324 8.0 -4.0 0.0
11587844 16  1000 8.0 -2.0 0.0
16286720 16501  3031 1 -inf -10
14255104 16493  1011 1 -inf -10
6128640 18477  1122 2 -inf 12
5870592 8237  2213 4 -inf 18
5866752 100  3132 4 -inf 22
5803264 104  2021 4 -inf 33
1740032 44  2122 4 -inf 33
1613056 168  2233 6 -inf 52
1609024 16  3334 8 -5 0
1608962 512  1304 8 -3 0
1608722 256  3222 8 -1 0
33062916 848  2423 6 -inf 23
33063040 768  4142 6 -inf 24
33031296 16640  0011 6 -inf 29
16516224 20480  1112 8 -1 0
20874240 27189  2122 2 -inf 6
20747264 16981  2213 3 -inf 10
20743424 624  1102 4 -inf 16
20497664 562  4233 5.0 -inf 23.0
20496704 531  4142 5 -inf 27
20464960 533  3334 8 -5 0
20464898 520  1304 8 -3 0
20464658 256  3424 8 -1 0
15909888 4909  4233 2 -inf -10
15908864 1804  2131 2 -inf -10
15843328 5644  3132 4 -inf 8
15779840 522  3233 4 -inf 13
15777856 518  0212 4 -inf 28
15769664 22  1011 4 -inf 31
7643200 274  1122 4 -inf 30
7385152 266  2021 4 -inf 31
3321920 274  2111 4 -inf 31
3452992 146  2213 5 -inf 48
3449152 20  1314 8 -1 0
33062914 8728  0011 4.0 -inf 1.0
16547842 8968  1122 4.0 -inf 26.0
16289794 262920  2212 6 -inf 24
16293890 264  1222 6 -inf 31
16289794 136  3424 8.0 -8.0 0.0
16289796 16  2213 8 -5 0
16285956 8  1304 8 -1 0
16359424 599  0102 2 -inf 14
15851520 4631  1213 5 -inf -3
15843584 23  1314 6 -inf 25
15843336 65  3122 6 -inf 26
15781896 1025  2233 7 -inf 42
15777864 1026  1424 8.0 -6.0 0.0
15777796 2050  2433 8 -1 0
10327040 8989  2233 1 -inf 15
10323008 8990  1102 2 -inf 1
10077248 9114  3324 2 -inf 10
10077188 4752  0213 8 -1 0
24683520 16445  1213 4 -inf 5
24675584 553  4233 5.0 -inf -21.0
24674624 1545  3343 7 -inf 2
24674592 24  0010 7.0 -inf 52.0
16285984 520  4333 7.0 -inf 52.0
16286016 516  0102 7.0 -inf 52.0
24937472 24671  2021 0 -inf -12
20874240 24795  3031 0 -inf -10
18842624 24826  2122 0 -inf 6
18715648 8954  2213 3 -inf 10
18711808 113  3132 4 -inf 33
18648320 177  3233 7.0 -inf 30.0
18646336 513  1304 7 -inf 27
18646096 514  0102 8.0 -10.0 0.0
18138192 4  0414 8 -5 0
18138184 2  3344 8 -3 0
18138121 4  4434 8 -1 0
16290816 262843  2233 2 -inf -34
16286784 8731  3322 2 -inf 14
16290816 8762  2213 4 -inf -1
16286976 16434  1303 6 -inf 10
16287232 66  0313 6 -inf 21
16286976 68  4232 6 -inf 25
16288000 66  4142 6 -inf 33
16256256 3  3233 8.0 -3.0 0.0
16254272 34  1324 8.0 -2.0 0.0
16289856 8985  4142 2 -inf 26
16258112 24857  1011 2 -inf 26
8131648 25353  2010 2 -inf 26
12325952 25384  3344 3 -inf 25
12325889 25360  4233 3 -inf 28
12324929 25108  2213 6 -inf 52
12321089 16400  1303 8 -1 0
12454912 17139  1020 0 -inf 10
8260608 21107  1112 2 -inf -1
8006656 629  2122 2 -inf 24
7879680 881  2223 4 -inf 16
7875712 801  1222 4 -inf 30
7871488 833  2223 5 -inf 29
7867520 257  3233 5 -inf 48
7865536 16385  2313 6 -inf 32
7865664 16416  1303 8 -5 0
7865920 1  3334 8 -3 0
7865858 64  4232 8 -1 0
24937472 16763  0010 0 -inf -12
24683520 126  4231 2 -inf 7
24748032 95  3122 2 -inf 16
24686592 343  2223 4 -inf 15
24682624 85  2322 4 -inf 16
24686592 83  1213 4 -inf 18
24678656 85  1314 6 -inf 26
24678408 129  1424 8.0 -8.0 0.0
24678404 64  4142 8 -1 0
16290816 270903  0102 2 -inf 14
15782912 311  0201 2.0 -inf 29.0
16290816 16439  2213 4.0 -inf -19.0
16024832 2097  1122 5 -inf 16
15766784 112  4232 5 -inf 14
15767808 50  2233 5 -inf 31
15763776 42  1324 8 -5 0
15763524 1  3343 8 -3 0
15763492 64  2423 8 -1 0
20874240 16959  4031 0 -inf 12
19891200 17022  3132 0 -inf 12
19827712 16766  2122 0 -inf 12
19700736 894  2223 2 -inf 14
19696768 16446  2313 4 -inf 33
19696896 60  0102 4 -inf 32
19188992 556  1304 5 -inf 3
19188752 292  0403 5 -inf -7
19189248 164  4233 7 -inf 39
19188288 2  0304 8.0 -10.0 0.0
19187792 1  0414 8 -5 0
19187784 2  3344 8 -3 0
19187721 64  1122 8 -1 0
16547904 16911  1122 2.0 -inf 16.0
16286016 58  1324 7.0 -inf 29.0
16285764 1040  3343 8.0 -9.0 0.0
16285732 8  1011 8.0 -5.0 0.0
8159268 256  1102 8 -1 0
7910400 17211  2011 0 -inf 16
3978240 17213  3031 0 -inf 16
1946624 17085  1213 4 -inf 22
1938688 553  2233 5 -inf 23
1934656 554  1324 6 -inf 48
1934404 48  3344 8.0 -9.0 0.0
1934341 512  2414 8 -5 0
1934345 16384  1404 8 -3 0
1934353 512  1102 8 -1 0
16286848 8794  2324 5 -inf -8
16286724 262672  2021 6 -inf 16
12223492 520  2413 7 -inf -1
12223744 528  0102 8.0 -10.0 0.0
11715840 520  1304 8.0 -8.0 0.0
11715600 256  2122 8 -1 0
16040000 8723  0213 5.0 -inf -30.0
16023872 533  3334 8.0 -7.0 0.0
16023810 16400  1303 8 -1 0
12358656 634  2232 2 -inf 14
12356608 16506  1122 2 -inf 14
12098560 634  0102 2 -inf 24
11590656 630  1011 2 -inf 24
3464192 754  2213 4 -inf 34
3460352 54  1314 6 -inf 33
3460104 66  1121 6 -inf 34
3329032 65  2111 6 -inf 34
3460104 5  3233 7 -inf 51
3458120 3  1424 8 -3 0
3458116 34  3344 8 -1 0
16040960 987  1121 0 -inf -2
15909888 2971  4233 1 -inf -7
15908928 922  3324 3 -inf 8
15908868 648  0213 8 -5 0
15892740 16  1303 8 -3 0
15892996 8  0304 8 -1 0
10454016 21291  1112 2 -inf -3
10200064 315  2122 2 -inf 16
10073088 377  2223 4 -inf 3
10069120 305  2333 4 -inf 22
10069056 57  1213 5.0 -inf -18.0
10061120 553  1020 5 -inf 23
5866816 554  1324 6 -inf 48
5866564 513  2413 7.0 -inf -41.0
5866816 514  1304 7 -inf 33
5866576 16386  0403 7 -inf 48
5867072 1  3334 8 -3 0
5867010 32  3444 8 -1 0
24413440 519  1102 5 -inf 3
24167440 35  4233 7 -inf 2
24166480 37  3334 7 -inf 12
24166418 64  2031 8 -5 0
20037650 1024  3444 8 -3 0
20037649 2048  4433 8 -1 0
16294912 4665  4233 4 -inf 8
16293952 564  4142 5 -inf -2
16262208 562  1213 5 -inf 23
16254272 16434  1303 7.0 -inf 52.0
16254528 3  0313 8.0 -3.0 0.0
20874240 893  1102 0 -inf -2
20628480 831  0010 0 -inf -2
12239872 8767  0213 1 -inf -3
12223488 16439  2122 1 -inf 4
12096512 16935  2213 3 -inf -4
12092672 609  0102 3 -inf 12
11584768 2593  1322 4 -inf 14
11588608 608  4231 4 -inf 16
11653120 352  2223 6 -inf 35
11649152 1024  2324 6 -inf 51
11649028 64  4142 8 -1 0
20874240 8830  2122 0 -inf 14
20747264 8954  2213 4 -inf 5
20743424 116  1314 6 -inf 15
20743176 4128  4233 8.0 -6.0 0.0
20742216 1  0102 8.0 -4.0 0.0
20234312 32  3344 8 -3 0
20234249 1024  4443 8 -1 0
24413440 54  1314 6 -inf 13
24413192 33  4233 8.0 -7.0 0.0
24412232 1025  3343 8 -1 0
24937472 20797  1112 2 -inf -7
24683520 189  4233 4.0 -inf 29.0
24682560 269  3334 6 -inf 3
24682498 136  1222 6 -inf 30
24678402 72  2232 7 -inf 33
24676354 16  3424 7 -inf 51
24676356 512  3222 8.0 -8.0 0.0
24678404 16384  2213 8 -5 0
24674564 262144  1322 8 -1 0
8163392 8727  0102 3 -inf 22
7655488 527  2213 3 -inf 28
7651328 651  0213 3 -inf 25
7635200 7  1112 3 -inf 24
7381248 38  1211 3 -inf 23
7635200 37  1112 3 -inf 23
7381248 35  1222 3 -inf 24
7377152 67  2223 3 -inf 24
7373184 98  2322 3 -inf 23
7377152 97  2021 3 -inf 24
3313920 161  2233 5 -inf 52
3309888 32  3344 8 -3 0
3309825 1024  4443 8 -1 0
12454912 17307  1020 0 -inf 10
8260608 21147  1112 2 -inf 14
8006656 698  4233 4 -inf 34
8005696 540  2122 4 -inf 36
7878720 16412  1213 6 -inf 52
7870784 20  1314 8 -1 0
18842624 16991  3132 0.0 -inf 10.0
18779136 17239  0010 0 -inf 10
10390528 17243  2120 0 -inf 12
14453760 25179  1122 1 -inf -19
14191616 279131  3222 1 -inf 8
14193664 16986  4232 1 -inf 14
14194688 16954  1011 1 -inf 14
6068224 16986  4142 1 -inf 16
6036480 16926  2213 4 -inf 10
6032640 534  1314 5 -inf 6
6032392 516  1404 5 -inf 3
6032400 520  1102 6 -inf 48
5786640 256  3222 8 -1 0
20350208 39  3031 4 -inf 32
18318592 163  4233 6 -inf 52
18317632 34  1324 8 -5 0
18317380 3  3142 8 -3 0
18252868 34  3344 8 -1 0
28934148 8337  3132 4 -inf -15
28870660 401  2433 4 -inf -8
28870720 149  3222 4 -inf 20
28872704 180  2233 5 -inf 16
28868672 260  3322 5 -inf 16
28872704 264  4142 5 -inf 29
28840960 12  2213 6 -inf 33
28837120 136  4233 6 -inf 48
28836160 4  1314 6 -inf 51
28835912 128  1413 8 -1 0
24429568 831  0001 0 -inf -2
8176640 893  0100 0.0 -inf 20.0
24429568 957  4233 1 -inf -15
24428608 921  4142 2 -inf 10
24396864 797  3334 4 -inf 13
24396802 788  0212 4 -inf 23
24388610 4628  4233 5 -inf 29
24387650 784  1102 5 -inf 37
24141890 536  1213 7 -inf 51
24133954 532  1314 8 -5 0
24133706 16  0001 8 -3 0
7880778 256  0212 8 -1 0
32555072 541  3334 5 -inf 10
32555010 280  0212 5 -inf 21
32546818 4120  1213 8.0 -8.0 0.0
32538882 16  0001 8.0 -6.0 0.0
16285954 8  0102 8.0 -4.0 0.0
16290816 9070  2223 1 -inf -9
16286720 4654  2011 1 -inf -9
12354560 686  4233 3 -inf 27
12353600 534  1020 3 -inf 27
8159296 526  2021 3 -inf 27
4096064 778  3324 5 -inf 22
4096004 640  2413 8 -1 0
12485632 17007  4232 0 -inf 4
12486656 16511  4142 0 -inf 12
12454912 17007  1020 0 -inf 12
8260608 21039  3233 2 -inf 27
8258624 17190  3344 3 -inf -10
8258561 8966  0102 3 -inf -4
7750657 9026  1122 3 -inf -2
7492609 530  2213 6 -inf 26
7488769 592  2122 6 -inf 52
7361793 520  2223 8 -5 0
7357825 528  2324 8 -3 0
7357701 520  1304 8 -1 0
11977728 12922  0213 4 -inf 3
11961344 674  4233 5 -inf 31
11960384 18  1112 5 -inf 31
11706432 514  1011 5 -inf 37
3579968 516  1102 5 -inf 37
3334208 514  1213 6 -inf 14
3326272 513  1304 6 -inf 51
3326032 32  3344 8 -3 0
3325969 64  2122 8 -1 0
16290816 894  2223 1 -inf -4
16286848 606  1011 1 -inf -9
8160384 574  2333 2 -inf 22
8160320 16446  3344 3 -inf -12
8160257 8222  2021 3 -inf -2
4097025 8470  0102 3 -inf -4
3589121 8966  3031 3 -inf -2
1557505 9090  4443 3 -inf -2
1557536 8594  3132 3 -inf -2
1494048 12562  1100 3 -inf -2
18009120 12624  4031 3 -inf -2
17026080 270672  2122 4 -inf 26
16878624 8208  0011 4 -inf 29
363552 4112  4333 5 -inf 37
363584 8  3324 5 -inf 48
363524 256  1102 8 -1 0
16258049 24600  2213 7 -inf 4
16254209 16392  1303 7 -inf 12
16254465 4  4233 8.0 -6.0 0.0
16253505 128  0313 8 -1 0
16294912 187  4233 4 -inf 22
16293892 17  1222 7 -inf 6
16289796 48  2213 7.0 -inf 29.0
16285956 40  1304 8.0 -14.0 0.0
16285716 1  0403 8.0 -9.0 0.0
16286212 2  0313 8.0 -7.0 0.0
15909888 635  2131 1 -inf -2
15844352 637  1011 1 -inf -2
7717888 877  3132 1 -inf 0
7654400 815  0201 1 -inf 12
8162304 875  1122 1 -inf 14
7904256 747  2213 3 -inf 32
7900416 47  2021 3 -inf 32
3837184 109  2122 3 -inf 32
3710208 233  3031 3 -inf 32
1678592 173  3130 3 -inf 32
1678592 171  3233 5 -inf 50
1676608 19  2223 6 -inf 43
1672640 515  1304 7 -inf 23
1672400 16387  0403 8 -5 0
1672896 34  2324 8 -3 0
1672772 33  2434 8 -1 0
12485632 25273  2122 0 -inf 12
12358656 25513  4233 2 -inf 12
12357696 25101  2213 7.0 -inf 29.0
12353856 514  1304 7 -inf 52
12353616 16386  0403 8.0 -9.0 0.0
12353616 8  3324 8 -1 0
8164352 9081  2223 2 -inf 4
8160384 8824  2313 4 -inf 5
8160256 4656  4233 4 -inf 29
8159296 304  3344 5 -inf 3
8159233 1296  4443 5 -inf 24
8159264 768  1122 5 -inf 29
7901216 640  2213 8 -1 0
16286720 8747  1011 1 -inf -10
8160256 8749  1122 1 -inf 10
7902208 8253  2213 3 -inf 4
7898368 85  1314 5 -inf 10
7898120 3  4233 5 -inf 52
7897160 5  3334 8 -1 0
8176640 8767  0213 1 -inf 4
8160512 571  4233 4 -inf 13
8159552 16443  1303 5 -inf 17
8159808 291  3323 5 -inf 21
8159872 98  1122 5 -inf 26
7901824 100  2031 5 -inf 26
3773056 69  3132 5 -inf 29
3709568 70  0313 5 -inf 36
3709312 7  2233 5 -inf 51
3705280 38  3242 7 -inf 52
3704256 37  3334 8 -5 0
3704194 64  3424 8 -1 0
12485632 8863  2122 0 -inf 10
12358656 8923  2213 4.0 -inf -19.0
12354816 147  4233 5.0 -inf 48.0
16548352 32  1122 7 -inf 33
16290304 1  2233 7.0 -inf 52.0
16285776 4  4142 8.0 -6.0 0.0
16254032 8  3324 8 -1 0
28966976 529  0011 4 -inf 16
12451904 273  1122 4 -inf 16
4001856 8449  1120 4 -inf 28
7934016 8321  0102 6 -inf 42
7426048 160  2233 8 -1 0
15909888 889  2131 1 -inf -2
15844352 761  0213 3 -inf 1
15828224 185  4233 5 -inf 35
15827264 56  3344 6 -inf 11
15827201 1048  1011 6 -inf 41
7700737 1044  1314 8 -3 0
7700489 32  3142 8 -1 0
16286016 51  2011 7.0 -inf -43.0
12353856 547  4142 6 -inf 42
12322112 549  3334 7 -inf 21
12322050 513  1304 8 -5 0
12321810 576  4232 8 -3 0
12322834 256  1122 8 -1 0
12358656 24735  2213 3 -inf 10
12354816 209  1112 4 -inf -7
12100864 210  1202 4 -inf 14
12109056 212  1314 6 -inf -3
12108808 160  4233 8 -1 0
16290816 863  2223 1.0 -inf -9.0
16286848 16415  2313 4.0 -inf 14.0
16286976 90  1324 8.0 -9.0 0.0
16285764 16384  2413 8.0 -5.0 0.0
16286016 262144  1312 8 -1 0
16286720 4115  4233 5.0 -inf -20.0
16285760 20  1011 5 -inf 29
8159296 12  1112 5 -inf 31
7905344 10  3324 8 -1 0
16008256 812  1112 4 -inf 3
15754304 810  3324 4 -inf 17
15754244 48  2433 6 -inf 51
15754304 17  1213 7.0 -inf 29.0
15746368 513  3334 8.0 -6.0 0.0
15746066 4  0414 8 -1 0
12485632 17021  4232 0 -inf 4
8292352 16991  2122 0 -inf 12
8165376 17022  2213 2 -inf 10
8161536 1594  1324 3 -inf 11
8161284 1328  3233 4 -inf -5
8159300 2352  2031 5 -inf 21
4030532 800  3344 6 -inf 5
4030469 672  2413 8 -3 0
4030721 64  1122 8 -1 0
12358656 9053  2223 2 -inf 12
12354688 8985  1122 2 -inf 14
12096640 9016  0102 3 -inf -6
11588736 820  0211 3 -inf 16
11834496 8756  2213 4 -inf 10
11830656 596  1314 6 -inf 29
11830280 320  1424 6 -inf 34
11830276 16384  4232 6.0 -inf 52.0
11831300 512  2413 6 -inf 52
11831552 16  3233 8.0 -8.0 0.0
11829568 8  3324 8 -5 0
11829508 16  1303 8 -3 0
11829764 8  0304 8 -1 0
13993216 185  4233 5 -inf 48
13992256 21  1314 8 -5 0
13992008 2  3344 8 -3 0
13991945 4  4434 8 -1 0
10454016 17022  3132 0 -inf 12
10390528 17146  2122 0 -inf 10
10263552 17386  1020 0 -inf 10
6069248 17385  2021 0 -inf 10
2006016 16889  2120 0.0 -inf 10.0
2006016 17325  3233 2 -inf 14
2004032 17166  3323 2 -inf 28
2004096 8974  2120 2 -inf 28
6067328 8973  2030 2 -inf 28
3970176 8733  2213 4 -inf 3
3966336 564  1314 6 -inf 48
3966088 513  1404 7 -inf 35
3966096 544  1102 7 -inf 52
3720336 64  2324 8 -1 0
16294912 634  4231 2 -inf 4
16359424 574  1011 2 -inf 14
8232960 826  1102 2 -inf 14
7987200 4666  1213 4 -inf 16
7979264 616  1304 5 -inf -5
7979024 41  0213 5 -inf 24
7962896 104  1324 6 -inf 24
7962644 33  2433 6 -inf 51
7962704 34  4142 8.0 -9.0 0.0
7930960 36  3344 8 -5 0
7930897 8  4434 8 -3 0
7930898 4  0414 8 -1 0
16040000 779  3324 4 -inf 12
16039940 514  0213 6 -inf 36
16023812 18  1112 7.0 -inf 29.0
15769856 10  1324 8 -1 0
32555072 787  4142 3 -inf 21
32523328 8723  3322 4 -inf 16
32527360 594  2213 4 -inf 16
32523520 593  3031 4 -inf 20
30491648 657  0213 5 -inf 31
30475520 513  0001 5 -inf 48
14222592 544  1304 6 -inf 9
14222352 576  0102 6 -inf 33
13714448 4  0414 6 -inf 51
13714440 256  0212 8 -1 0
16024832 603  1324 3 -inf 8
16024580 769  2433 5 -inf 23
16024640 770  1122 5.0 -inf 30.0
15766592 16642  1011 5 -inf 28
7640128 16390  2213 8.0 -10.0 0.0
7636288 4  1314 8 -5 0
7636040 2  3344 8 -3 0
7635977 64  1424 8 -1 0
16547904 8722  1122 4.0 -inf 26.0
16289856 8721  0102 5 -inf 16
15781952 560  2213 6 -inf 13
15778112 1552  3343 8.0 -12.0 0.0
15778080 520  4344 8.0 -10.0 0.0
15778049 516  1011 8.0 -9.0 0.0
7651585 576  1304 8 -5 0
7651345 4  0213 8 -3 0
7635217 2  1324 8 -1 0
16548864 17139  1000 0 -inf -12
24937472 16883  0010 0 -inf -12
16548864 16875  1000 0 -inf -12
24937472 1003  0102 0 -inf -4
24298496 4851  0213 4 -inf 6
24282368 101  2111 4 -inf 6
24413440 99  1112 4.0 -inf 21.0
24159488 101  0001 4.0 -inf 21.0
7906560 105  0102 4 -inf 17
7398656 45  1222 4 -inf 25
7394560 108  4232 4 -inf 24
7395584 116  1314 6 -inf 28
7395336 160  2233 8 -1 0
12485632 17267  3020 0 -inf -5
14582784 17269  2031 0.0 -inf 0.0
10454016 19253  2122 1 -inf 12
10327040 17197  3132 1 -inf 14
10263552 16957  2213 3 -inf 22
10259712 570  3233 4 -inf 3
10257728 539  4031 5 -inf 33
9274688 16411  1303 5 -inf 48
9274944 42  3344 6 -inf 8
9274881 18  0313 7 -inf 34
9274625 80  1122 7 -inf 51
9016577 8  0102 8 -5 0
8508673 16  1314 8 -3 0
8508425 512  1404 8 -1 0
30999553 24850  3132 3 -inf -10
30936065 24912  4434 4 -inf -9
30936066 8976  4031 4 -inf -4
29953026 12816  4233 4 -inf -9
29952066 8976  2030 4 -inf -4
27854914 8728  0102 4 -inf 9
27347010 4632  0213 7 -inf 8
27330882 16392  3324 7 -inf 24
27330822 262152  3222 8 -5 0
27332870 16  1303 8 -3 0
27333126 256  2223 8 -1 0
8164352 16735  2223 2 -inf 10
8160384 16663  2322 2 -inf 12
8164352 16919  2213 4.0 -inf -23.0
8160512 16403  1303 6 -inf 14
8160768 34  4233 7 -inf 9
8159808 36  4142 7.0 -inf 48.0
8128064 5  3334 8 -1 0
24937472 25167  2021 0 -inf -12
20874240 25291  0010 0.0 -inf -10.0
12485632 25167  2122 0 -inf 8
12354688 8719  2313 3 -inf 10
12354560 16391  4233 3 -inf 12
12353600 16643  1122 3 -inf 12
12095552 16395  3324 5 -inf 29
12095492 513  2213 5 -inf 48
12091652 544  2433 6 -inf 28
12091712 513  1304 6 -inf 34
12091472 257  3322 6 -inf 29
12095504 2  2233 6 -inf 48
12091472 1  0414 8.0 -9.0 0.0
12091464 2  1424 8 -5 0
12091460 1  4142 8 -3 0
12059716 32  3344 8 -1 0
12486656 887  2122 0 -inf 12
12359680 759  2213 2 -inf 8
12355840 111  4142 2 -inf 32
12324096 235  1324 3 -inf 10
12322816 193  1122 3 -inf 10
12064768 133  3233 3 -inf 30
12062784 134  0102 3 -inf 36
11554880 386  3324 5 -inf 31
11554820 64  2232 5 -inf 48
11552772 2  3233 8 -5 0
11550788 1  3343 8 -3 0
11550756 64  4342 8 -1 0
16286784 262683  2021 3 -inf 21
12223552 779  2122 3 -inf 27
12096576 527  1011 3 -inf 27
3970112 535  2223 3 -inf 30
3966144 787  1112 3 -inf 29
3712192 539  2324 5 -inf 18
3712068 560  1213 6 -inf 52
3704132 552  0102 8 -5 0
3196228 560  3344 8 -3 0
3196165 520  1304 8 -1 0
8160320 791  1122 2 -inf 21
7902272 8727  0102 3 -inf 20
7394368 527  0212 3 -inf 29
7386176 779  3324 5 -inf 12
7386116 16641  2433 5 -inf 29
7386176 524545  2021 5 -inf 30
3322944 540673  2211 5 -inf 31
3580992 16793601  1101 7 -inf 39
3843136 2  1213 8.0 -10.0 0.0
3835200 1  3334 8 -3 0
3835138 64  3424 8 -1 0
16286848 821  2322 2 -inf 12
16290816 16949  2213 4.0 -inf -16.0
16286976 562  4233 5 -inf 23
16286016 16434  1303 7.0 -inf -27.0
16359424 126  0102 2 -inf 12
15851520 125  1222 2 -inf 12
15847424 365  2223 3 -inf 6
15843456 293  0212 3 -inf 6
15835264 297  2322 4 -inf 10
15839232 553  4142 4 -inf 16
15807488 616  3132 4 -inf 16
15744000 612  1011 4 -inf 22
7617536 549  2213 4 -inf 35
7613696 553  1202 5 -inf 12
7621888 554  1304 5 -inf 33
7621648 41  3233 6 -inf 22
7619664 37  3334 8.0 -4.0 0.0
7619602 1  1110 8.0 -2.0 0.0
15746066 64  4232 8 -1 0
24683520 655  1213 4 -inf 19
24675584 78  4232 4 -inf 24
24676608 1038  3233 7 -inf 10
24674624 18  3324 7.0 -inf 29.0
24674560 10  1324 8 -1 0
16547904 17035  3324 3.0 -inf 21.0
16547844 16769  2021 3 -inf 24
12484612 20737  1112 6.0 -inf 48.0
12230660 9  1213 7 -inf 18
12222724 17  2131 7.0 -inf 29.0
12157188 513  1304 7.0 -inf 52.0
12156948 514  3121 7.0 -inf 52.0
12222484 258  2122 8.0 -7.0 0.0
12095508 64  4142 8 -1 0
12358656 17267  2223 1 -inf -1
12354688 819  2322 2 -inf 14
8164352 819  2021 2 -inf 14
4101120 691  2233 4 -inf 21
4097088 533  3334 6 -inf 29
4097026 272  1122 6 -inf 30
3838978 20  2213 7 -inf 35
3835138 12  2122 7 -inf 52
3708162 20  1314 8 -1 0
16024832 595  1102 3.0 -inf 12.0
15779072 535  1314 5 -inf 36
15778824 578  1404 6 -inf 4
15778832 2050  4233 8 -1 0
12485632 16703  2122 0.0 -inf 14.0
12358656 16827  4233 2 -inf 14
12357696 16663  1000 2 -inf 14
20746304 16694  4142 2 -inf 14
20714560 16950  2213 5 -inf 25
20710720 554  1324 6 -inf 48
20710468 48  3344 7 -inf 48
20710405 8  1120 8.0 -11.0 0.0
24642565 16  0010 8.0 -8.0 0.0
16253957 256  0102 8 -1 0
24429568 4734  0213 1 -inf -10
24413184 746  1102 1 -inf -9
24167424 2730  4233 5 -inf 14
24166464 24  0213 5 -inf 42
24150336 520  0001 6 -inf 28
7897408 516  0102 6 -inf 27
7389504 514  1304 8.0 -10.0 0.0
7389264 1  2021 8.0 -6.0 0.0
3325969 1024  4443 8 -1 0
16547904 573  3334 4 -inf -2
16547842 16440  3444 5.0 -inf -22.0
16547841 8248  0102 5 -inf 0
16039937 8744  0213 7 -inf 22
16023809 16416  1101 7 -inf 36
